# file...... Result_no_control/Load53_voltage.csv
# date...... Thu Mar 10 11:53:05 2016
# user...... chepeadan
# host...... (null)
# target.... load 1024
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_B.real,voltage_B.imag
2000-01-01 02:44:00 EST,-218.007,-125.715
2000-01-01 02:45:00 EST,-218.012,-125.767
2000-01-01 02:46:00 EST,-217.992,-125.717
2000-01-01 02:47:00 EST,-217.882,-125.636
2000-01-01 02:48:00 EST,-217.824,-125.642
2000-01-01 02:49:00 EST,-217.856,-125.665
2000-01-01 02:50:00 EST,-217.793,-125.662
2000-01-01 02:51:00 EST,-217.885,-125.693
2000-01-01 02:52:00 EST,-217.714,-125.663
2000-01-01 02:53:00 EST,-217.711,-125.667
2000-01-01 02:54:00 EST,-217.798,-125.682
2000-01-01 02:55:00 EST,-217.751,-125.677
2000-01-01 02:56:00 EST,-217.699,-125.672
2000-01-01 02:57:00 EST,-217.707,-125.662
2000-01-01 02:58:00 EST,-217.707,-125.662
2000-01-01 02:59:00 EST,-217.698,-125.627
2000-01-01 03:00:00 EST,-217.688,-125.597
2000-01-01 03:01:00 EST,-217.702,-125.638
2000-01-01 03:02:00 EST,-217.77,-125.702
2000-01-01 03:03:00 EST,-217.785,-125.705
2000-01-01 03:04:00 EST,-217.805,-125.759
2000-01-01 03:05:00 EST,-217.806,-125.757
2000-01-01 03:06:00 EST,-217.875,-125.789
2000-01-01 03:07:00 EST,-217.875,-125.789
2000-01-01 03:08:00 EST,-217.872,-125.817
2000-01-01 03:09:00 EST,-217.989,-125.887
2000-01-01 03:10:00 EST,-218.095,-125.935
2000-01-01 03:11:00 EST,-218.107,-125.976
2000-01-01 03:12:00 EST,-218.113,-125.992
2000-01-01 03:13:00 EST,-218.113,-125.992
2000-01-01 03:14:00 EST,-218.249,-126
2000-01-01 03:15:00 EST,-218.172,-125.95
2000-01-01 03:16:00 EST,-218.059,-125.973
2000-01-01 03:17:00 EST,-218.057,-126.002
2000-01-01 03:18:00 EST,-217.946,-125.912
2000-01-01 03:19:00 EST,-217.969,-125.87
2000-01-01 03:20:00 EST,-217.972,-125.878
2000-01-01 03:21:00 EST,-217.981,-125.94
2000-01-01 03:22:00 EST,-217.838,-125.917
2000-01-01 03:23:00 EST,-217.865,-125.866
2000-01-01 03:24:00 EST,-217.807,-125.839
2000-01-01 03:25:00 EST,-217.823,-125.807
2000-01-01 03:26:00 EST,-217.863,-125.814
2000-01-01 03:27:00 EST,-218.032,-126.264
2000-01-01 03:28:00 EST,-218.041,-126.254
2000-01-01 03:29:00 EST,-218.047,-126.271
2000-01-01 03:30:00 EST,-218.041,-126.255
2000-01-01 03:31:00 EST,-218.062,-126.234
2000-01-01 03:32:00 EST,-218.109,-126.28
2000-01-01 03:33:00 EST,-218.192,-126.34
2000-01-01 03:34:00 EST,-218.193,-126.309
2000-01-01 03:35:00 EST,-218.184,-126.284
2000-01-01 03:36:00 EST,-218.156,-126.307
2000-01-01 03:37:00 EST,-218.122,-126.346
2000-01-01 03:38:00 EST,-218.194,-126.374
2000-01-01 03:39:00 EST,-218.161,-126.376
2000-01-01 03:40:00 EST,-218.297,-126.457
2000-01-01 03:41:00 EST,-218.23,-126.382
2000-01-01 03:42:00 EST,-218.303,-126.418
2000-01-01 03:43:00 EST,-218.285,-126.381
2000-01-01 03:44:00 EST,-218.287,-126.315
2000-01-01 03:45:00 EST,-218.264,-126.343
2000-01-01 03:46:00 EST,-218.284,-126.351
2000-01-01 03:47:00 EST,-218.054,-125.859
2000-01-01 03:48:00 EST,-218.057,-125.855
2000-01-01 03:49:00 EST,-218.056,-125.857
2000-01-01 03:50:00 EST,-218.047,-125.867
2000-01-01 03:51:00 EST,-218.051,-125.878
2000-01-01 03:52:00 EST,-218.065,-125.862
2000-01-01 03:53:00 EST,-218.039,-125.866
2000-01-01 03:54:00 EST,-218.034,-125.848
2000-01-01 03:55:00 EST,-217.94,-125.804
2000-01-01 03:56:00 EST,-217.937,-125.772
2000-01-01 03:57:00 EST,-217.948,-125.768
2000-01-01 03:58:00 EST,-217.877,-125.734
2000-01-01 03:59:00 EST,-217.914,-125.745
2000-01-01 04:00:00 EST,-217.905,-125.714
2000-01-01 04:01:00 EST,-217.851,-125.621
2000-01-01 04:02:00 EST,-217.914,-125.601
2000-01-01 04:03:00 EST,-217.938,-125.637
2000-01-01 04:04:00 EST,-217.822,-125.584
2000-01-01 04:05:00 EST,-217.879,-125.607
2000-01-01 04:06:00 EST,-217.876,-125.677
2000-01-01 04:07:00 EST,-217.819,-125.647
2000-01-01 04:08:00 EST,-217.815,-125.573
2000-01-01 04:09:00 EST,-217.664,-125.505
2000-01-01 04:10:00 EST,-217.664,-125.505
2000-01-01 04:11:00 EST,-217.672,-125.495
2000-01-01 04:12:00 EST,-217.689,-125.516
2000-01-01 04:13:00 EST,-217.75,-125.57
2000-01-01 04:14:00 EST,-217.744,-125.619
2000-01-01 04:15:00 EST,-217.724,-125.642
2000-01-01 04:16:00 EST,-217.695,-125.643
2000-01-01 04:17:00 EST,-217.778,-125.724
2000-01-01 04:18:00 EST,-217.834,-125.739
2000-01-01 04:19:00 EST,-217.834,-125.739
2000-01-01 04:20:00 EST,-217.905,-125.772
2000-01-01 04:21:00 EST,-217.988,-125.772
2000-01-01 04:22:00 EST,-217.996,-125.793
2000-01-01 04:23:00 EST,-218.029,-125.837
2000-01-01 04:24:00 EST,-218.06,-125.888
2000-01-01 04:25:00 EST,-218.075,-125.906
2000-01-01 04:26:00 EST,-218.139,-125.924
2000-01-01 04:27:00 EST,-218.139,-125.924
2000-01-01 04:28:00 EST,-218.128,-125.894
2000-01-01 04:29:00 EST,-218.127,-125.895
2000-01-01 04:30:00 EST,-218.177,-125.955
2000-01-01 04:31:00 EST,-218.23,-125.943
2000-01-01 04:32:00 EST,-218.044,-125.895
2000-01-01 04:33:00 EST,-218.068,-125.907
2000-01-01 04:34:00 EST,-218.06,-125.903
2000-01-01 04:35:00 EST,-218.049,-125.87
2000-01-01 04:36:00 EST,-218.063,-125.855
2000-01-01 04:37:00 EST,-218.101,-125.812
2000-01-01 04:38:00 EST,-217.99,-125.735
2000-01-01 04:39:00 EST,-217.993,-125.736
2000-01-01 04:40:00 EST,-217.963,-125.74
2000-01-01 04:41:00 EST,-217.963,-125.74
2000-01-01 04:42:00 EST,-217.919,-125.696
2000-01-01 04:43:00 EST,-217.931,-125.702
2000-01-01 04:44:00 EST,-217.896,-125.712
2000-01-01 04:45:00 EST,-217.852,-125.693
2000-01-01 04:46:00 EST,-217.852,-125.693
2000-01-01 04:47:00 EST,-217.823,-125.662
2000-01-01 04:48:00 EST,-217.804,-125.685
2000-01-01 04:49:00 EST,-217.903,-125.705
2000-01-01 04:50:00 EST,-217.985,-125.767
2000-01-01 04:51:00 EST,-217.961,-125.776
2000-01-01 04:52:00 EST,-217.967,-125.745
2000-01-01 04:53:00 EST,-217.952,-125.723
2000-01-01 04:54:00 EST,-217.994,-125.756
2000-01-01 04:55:00 EST,-217.888,-125.754
2000-01-01 04:56:00 EST,-217.884,-125.752
2000-01-01 04:57:00 EST,-217.899,-125.77
2000-01-01 04:58:00 EST,-217.92,-125.74
2000-01-01 04:59:00 EST,-217.777,-125.64
2000-01-01 05:00:00 EST,-217.925,-125.724
2000-01-01 05:01:00 EST,-217.826,-125.75
2000-01-01 05:02:00 EST,-217.854,-125.749
2000-01-01 05:03:00 EST,-217.845,-125.744
2000-01-01 05:04:00 EST,-217.784,-125.716
2000-01-01 05:05:00 EST,-217.751,-125.723
2000-01-01 05:06:00 EST,-217.774,-125.734
2000-01-01 05:07:00 EST,-217.749,-125.721
2000-01-01 05:08:00 EST,-217.755,-125.713
2000-01-01 05:09:00 EST,-217.76,-125.729
2000-01-01 05:10:00 EST,-217.739,-125.714
2000-01-01 05:11:00 EST,-217.706,-125.781
2000-01-01 05:12:00 EST,-217.701,-125.768
2000-01-01 05:13:00 EST,-217.685,-125.788
2000-01-01 05:14:00 EST,-217.665,-125.758
2000-01-01 05:15:00 EST,-217.773,-125.838
2000-01-01 05:16:00 EST,-217.806,-125.893
2000-01-01 05:17:00 EST,-217.777,-125.832
2000-01-01 05:18:00 EST,-217.788,-125.804
2000-01-01 05:19:00 EST,-217.857,-125.817
2000-01-01 05:20:00 EST,-217.87,-125.802
2000-01-01 05:21:00 EST,-217.981,-125.817
2000-01-01 05:22:00 EST,-217.981,-125.817
2000-01-01 05:23:00 EST,-218.078,-125.8
2000-01-01 05:24:00 EST,-218.058,-125.805
2000-01-01 05:25:00 EST,-218.11,-125.82
2000-01-01 05:26:00 EST,-218.175,-125.845
2000-01-01 05:27:00 EST,-218.264,-126.102
2000-01-01 05:28:00 EST,-218.236,-126.14
2000-01-01 05:29:00 EST,-218.205,-126.127
2000-01-01 05:30:00 EST,-218.114,-125.865
2000-01-01 05:31:00 EST,-218.076,-125.91
2000-01-01 05:32:00 EST,-218.159,-125.913
2000-01-01 05:33:00 EST,-218.157,-125.872
2000-01-01 05:34:00 EST,-217.231,-125.459
2000-01-01 05:35:00 EST,-217.299,-125.491
2000-01-01 05:36:00 EST,-217.232,-125.472
2000-01-01 05:37:00 EST,-218.135,-125.877
2000-01-01 05:38:00 EST,-218.122,-125.884
2000-01-01 05:39:00 EST,-218.086,-125.852
2000-01-01 05:40:00 EST,-218.109,-125.838
2000-01-01 05:41:00 EST,-217.979,-125.76
2000-01-01 05:42:00 EST,-218.032,-125.74
2000-01-01 05:43:00 EST,-218.11,-125.794
2000-01-01 05:44:00 EST,-218.108,-125.872
2000-01-01 05:45:00 EST,-218.029,-125.903
2000-01-01 05:46:00 EST,-218.02,-125.913
2000-01-01 05:47:00 EST,-218.049,-125.918
2000-01-01 05:48:00 EST,-218.042,-125.896
2000-01-01 05:49:00 EST,-218.07,-125.865
2000-01-01 05:50:00 EST,-218.182,-125.907
2000-01-01 05:51:00 EST,-218.151,-125.906
2000-01-01 05:52:00 EST,-218.148,-125.905
2000-01-01 05:53:00 EST,-218.172,-125.936
2000-01-01 05:54:00 EST,-218.098,-125.996
2000-01-01 05:55:00 EST,-217.428,-125.725
2000-01-01 05:56:00 EST,-217.41,-125.717
2000-01-01 05:57:00 EST,-217.377,-125.639
2000-01-01 05:58:00 EST,-218.168,-126.239
2000-01-01 05:59:00 EST,-218.147,-126.192
2000-01-01 06:00:00 EST,-218.116,-126.11
2000-01-01 06:01:00 EST,-216.972,-125.347
2000-01-01 06:02:00 EST,-216.953,-125.324
2000-01-01 06:03:00 EST,-217.076,-125.382
2000-01-01 06:04:00 EST,-218.012,-125.776
2000-01-01 06:05:00 EST,-218.079,-125.732
2000-01-01 06:06:00 EST,-218.087,-125.651
2000-01-01 06:07:00 EST,-218.074,-125.605
2000-01-01 06:08:00 EST,-218.085,-125.631
2000-01-01 06:09:00 EST,-218.053,-125.62
2000-01-01 06:10:00 EST,-217.952,-125.56
2000-01-01 06:11:00 EST,-217.998,-125.732
2000-01-01 06:12:00 EST,-218.026,-125.732
2000-01-01 06:13:00 EST,-217.98,-125.664
2000-01-01 06:14:00 EST,-217.921,-125.67
2000-01-01 06:15:00 EST,-217.872,-125.724
2000-01-01 06:16:00 EST,-217.647,-125.652
2000-01-01 06:17:00 EST,-217.456,-125.581
2000-01-01 06:18:00 EST,-217.483,-125.652
2000-01-01 06:19:00 EST,-217.642,-125.729
2000-01-01 06:20:00 EST,-217.648,-125.744
2000-01-01 06:21:00 EST,-217.632,-125.767
2000-01-01 06:22:00 EST,-217.578,-125.731
2000-01-01 06:23:00 EST,-217.545,-125.72
2000-01-01 06:24:00 EST,-217.531,-125.723
2000-01-01 06:25:00 EST,-217.553,-125.83
2000-01-01 06:26:00 EST,-217.602,-125.831
2000-01-01 06:27:00 EST,-217.672,-126.003
2000-01-01 06:28:00 EST,-217.815,-125.692
2000-01-01 06:29:00 EST,-217.786,-125.745
2000-01-01 06:30:00 EST,-217.653,-125.641
2000-01-01 06:31:00 EST,-217.45,-125.798
2000-01-01 06:32:00 EST,-217.581,-125.827
2000-01-01 06:33:00 EST,-217.648,-125.822
2000-01-01 06:34:00 EST,-217.722,-125.831
2000-01-01 06:35:00 EST,-217.623,-125.764
2000-01-01 06:36:00 EST,-217.623,-125.763
2000-01-01 06:37:00 EST,-217.67,-125.783
2000-01-01 06:38:00 EST,-217.772,-125.819
2000-01-01 06:39:00 EST,-217.965,-125.856
2000-01-01 06:40:00 EST,-218.012,-125.804
2000-01-01 06:41:00 EST,-218.084,-125.77
2000-01-01 06:42:00 EST,-218.08,-125.758
2000-01-01 06:43:00 EST,-218.072,-125.741
2000-01-01 06:44:00 EST,-218.13,-125.784
2000-01-01 06:45:00 EST,-218.126,-125.789
2000-01-01 06:46:00 EST,-218.123,-125.772
2000-01-01 06:47:00 EST,-218.069,-125.747
2000-01-01 06:48:00 EST,-218.053,-125.766
2000-01-01 06:49:00 EST,-218.07,-125.717
2000-01-01 06:50:00 EST,-218.984,-124.856
2000-01-01 06:51:00 EST,-218.942,-124.808
2000-01-01 06:52:00 EST,-218.878,-124.783
2000-01-01 06:53:00 EST,-218.079,-125.744
2000-01-01 06:54:00 EST,-218.097,-125.753
2000-01-01 06:55:00 EST,-218.248,-126.264
2000-01-01 06:56:00 EST,-218.613,-125.908
2000-01-01 06:57:00 EST,-218.647,-125.948
2000-01-01 06:58:00 EST,-218.003,-125.627
2000-01-01 06:59:00 EST,-217.911,-125.621
2000-01-01 07:00:00 EST,-217.942,-125.639
2000-01-01 07:01:00 EST,-218.687,-125.926
2000-01-01 07:02:00 EST,-218.615,-126.029
2000-01-01 07:03:00 EST,-218.597,-126.015
2000-01-01 07:04:00 EST,-218.527,-126.007
2000-01-01 07:05:00 EST,-218.664,-125.797
2000-01-01 07:06:00 EST,-218.624,-125.774
2000-01-01 07:07:00 EST,-216.573,-124.319
2000-01-01 07:08:00 EST,-216.341,-124.519
2000-01-01 07:09:00 EST,-216.315,-124.465
2000-01-01 07:10:00 EST,-215.027,-124.125
2000-01-01 07:11:00 EST,-214.921,-124.117
2000-01-01 07:12:00 EST,-214.939,-124.185
2000-01-01 07:13:00 EST,-217.719,-125.429
2000-01-01 07:14:00 EST,-217.706,-125.377
2000-01-01 07:15:00 EST,-217.427,-124.827
2000-01-01 07:16:00 EST,-218.068,-125.524
2000-01-01 07:17:00 EST,-218.113,-125.566
2000-01-01 07:18:00 EST,-217.961,-125.55
2000-01-01 07:19:00 EST,-218.19,-125.995
2000-01-01 07:20:00 EST,-218.254,-126.247
2000-01-01 07:21:00 EST,-218.024,-126.086
2000-01-01 07:22:00 EST,-218.427,-126.998
2000-01-01 07:23:00 EST,-218.272,-126.606
2000-01-01 07:24:00 EST,-218.359,-126.659
2000-01-01 07:25:00 EST,-215.624,-124.119
2000-01-01 07:26:00 EST,-215.447,-124.05
2000-01-01 07:27:00 EST,-216.153,-123.086
2000-01-01 07:28:00 EST,-218.552,-124.301
2000-01-01 07:29:00 EST,-218.398,-124.251
2000-01-01 07:30:00 EST,-217.352,-125.347
2000-01-01 07:31:00 EST,-217.336,-125.293
2000-01-01 07:32:00 EST,-217.297,-125.208
2000-01-01 07:33:00 EST,-217.184,-125.149
2000-01-01 07:34:00 EST,-217.405,-125.284
2000-01-01 07:35:00 EST,-217.388,-125.244
2000-01-01 07:36:00 EST,-217.339,-125.236
2000-01-01 07:37:00 EST,-217.403,-125.244
2000-01-01 07:38:00 EST,-217.33,-125.213
2000-01-01 07:39:00 EST,-217.501,-124.911
2000-01-01 07:40:00 EST,-217.631,-124.974
2000-01-01 07:41:00 EST,-217.789,-125.179
2000-01-01 07:42:00 EST,-216.553,-124.975
2000-01-01 07:43:00 EST,-216.635,-124.995
2000-01-01 07:44:00 EST,-217.759,-123.998
2000-01-01 07:45:00 EST,-218.822,-124.703
2000-01-01 07:46:00 EST,-218.821,-124.612
2000-01-01 07:47:00 EST,-217.811,-126.012
2000-01-01 07:48:00 EST,-217.682,-125.67
2000-01-01 07:49:00 EST,-217.79,-125.967
2000-01-01 07:50:00 EST,-217.681,-125.626
2000-01-01 07:51:00 EST,-218.161,-125.174
2000-01-01 07:52:00 EST,-217.805,-125.005
2000-01-01 07:53:00 EST,-217.874,-124.984
2000-01-01 07:54:00 EST,-218.013,-125.291
2000-01-01 07:55:00 EST,-218.338,-125.515
2000-01-01 07:56:00 EST,-218.234,-125.4
2000-01-01 07:57:00 EST,-218.467,-125.953
2000-01-01 07:58:00 EST,-218.465,-125.733
2000-01-01 07:59:00 EST,-218.54,-125.813
2000-01-01 08:00:00 EST,-218.19,-124.974
2000-01-01 08:01:00 EST,-218.68,-124.426
2000-01-01 08:02:00 EST,-218.828,-124.384
2000-01-01 08:03:00 EST,-218.42,-124.761
2000-01-01 08:04:00 EST,-218.498,-124.624
2000-01-01 08:05:00 EST,-219.031,-126.274
2000-01-01 08:06:00 EST,-219.055,-127.266
2000-01-01 08:07:00 EST,-219.022,-127.351
2000-01-01 08:08:00 EST,-218.533,-125.737
2000-01-01 08:09:00 EST,-218.236,-124.531
2000-01-01 08:10:00 EST,-218.084,-124.256
2000-01-01 08:11:00 EST,-217.711,-124.706
2000-01-01 08:12:00 EST,-217.646,-124.719
2000-01-01 08:13:00 EST,-214.271,-123.219
2000-01-01 08:14:00 EST,-214.265,-123.128
2000-01-01 08:15:00 EST,-214.138,-123.116
2000-01-01 08:16:00 EST,-217.502,-124.648
2000-01-01 08:17:00 EST,-218.648,-123.354
2000-01-01 08:18:00 EST,-218.447,-123.534
2000-01-01 08:19:00 EST,-218.425,-123.536
2000-01-01 08:20:00 EST,-217.459,-124.806
2000-01-01 08:21:00 EST,-217.33,-124.819
2000-01-01 08:22:00 EST,-217.436,-124.919
2000-01-01 08:23:00 EST,-217.427,-124.875
2000-01-01 08:24:00 EST,-216.9,-125.112
2000-01-01 08:25:00 EST,-216.796,-125.05
2000-01-01 08:26:00 EST,-216.694,-124.941
2000-01-01 08:27:00 EST,-217.057,-125.14
2000-01-01 08:28:00 EST,-218.525,-123.25
2000-01-01 08:29:00 EST,-218.592,-123.266
2000-01-01 08:30:00 EST,-219.516,-122.056
2000-01-01 08:31:00 EST,-217.991,-123.975
2000-01-01 08:32:00 EST,-218.031,-123.988
2000-01-01 08:33:00 EST,-216.964,-124.964
2000-01-01 08:34:00 EST,-216.075,-124.284
2000-01-01 08:35:00 EST,-216.198,-124.543
2000-01-01 08:36:00 EST,-216.132,-124.639
2000-01-01 08:37:00 EST,-217.103,-125.311
2000-01-01 08:38:00 EST,-216.988,-125.076
2000-01-01 08:39:00 EST,-216.945,-125.044
2000-01-01 08:40:00 EST,-217.122,-124.621
2000-01-01 08:41:00 EST,-217.196,-124.529
2000-01-01 08:42:00 EST,-217.396,-125.022
2000-01-01 08:43:00 EST,-217.372,-124.982
2000-01-01 08:44:00 EST,-217.282,-124.964
2000-01-01 08:45:00 EST,-217.87,-124.786
2000-01-01 08:46:00 EST,-217.967,-124.864
2000-01-01 08:47:00 EST,-217.04,-124.34
2000-01-01 08:48:00 EST,-216.437,-124.532
2000-01-01 08:49:00 EST,-215.983,-124.301
