# file...... Result_no_control/Load1_voltage.csv
# date...... Thu Mar 10 10:46:07 2016
# user...... chepeadan
# host...... (null)
# target.... load 920
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag
2000-01-01 03:22:00 EST,+218.241,-126.1
2000-01-01 03:23:00 EST,+218.225,-126.09
2000-01-01 03:24:00 EST,+218.231,-126.09
2000-01-01 03:25:00 EST,+218.214,-126.082
2000-01-01 03:26:00 EST,+218.218,-126.083
2000-01-01 03:27:00 EST,+218.169,-126.165
2000-01-01 03:28:00 EST,+218.154,-126.161
2000-01-01 03:29:00 EST,+218.153,-126.164
2000-01-01 03:30:00 EST,+218.154,-126.161
2000-01-01 03:31:00 EST,+218.135,-126.156
2000-01-01 03:32:00 EST,+218.129,-126.161
2000-01-01 03:33:00 EST,+218.128,-126.162
2000-01-01 03:34:00 EST,+218.116,-126.159
2000-01-01 03:35:00 EST,+218.118,-126.155
2000-01-01 03:36:00 EST,+218.127,-126.159
2000-01-01 03:37:00 EST,+218.154,-126.168
2000-01-01 03:38:00 EST,+218.152,-126.168
2000-01-01 03:39:00 EST,+218.158,-126.173
2000-01-01 03:40:00 EST,+218.147,-126.179
2000-01-01 03:41:00 EST,+218.137,-126.174
2000-01-01 03:42:00 EST,+218.138,-126.174
2000-01-01 03:43:00 EST,+218.146,-126.176
2000-01-01 03:44:00 EST,+218.126,-126.161
2000-01-01 03:45:00 EST,+218.148,-126.167
2000-01-01 03:46:00 EST,+218.147,-126.167
2000-01-01 03:47:00 EST,+218.206,-126.083
2000-01-01 03:48:00 EST,+218.201,-126.081
2000-01-01 03:49:00 EST,+218.21,-126.085
2000-01-01 03:50:00 EST,+218.225,-126.089
2000-01-01 03:51:00 EST,+218.223,-126.092
2000-01-01 03:52:00 EST,+218.223,-126.087
2000-01-01 03:53:00 EST,+218.245,-126.087
2000-01-01 03:54:00 EST,+218.236,-126.084
2000-01-01 03:55:00 EST,+218.245,-126.083
2000-01-01 03:56:00 EST,+218.238,-126.076
2000-01-01 03:57:00 EST,+218.226,-126.074
2000-01-01 03:58:00 EST,+218.227,-126.071
2000-01-01 03:59:00 EST,+218.202,-126.061
2000-01-01 04:00:00 EST,+218.198,-126.056
2000-01-01 04:01:00 EST,+218.224,-126.055
2000-01-01 04:02:00 EST,+218.204,-126.046
2000-01-01 04:03:00 EST,+218.221,-126.046
2000-01-01 04:04:00 EST,+218.232,-126.045
2000-01-01 04:05:00 EST,+218.229,-126.046
2000-01-01 04:06:00 EST,+218.258,-126.058
2000-01-01 04:07:00 EST,+218.249,-126.05
2000-01-01 04:08:00 EST,+218.237,-126.045
2000-01-01 04:09:00 EST,+218.245,-126.041
2000-01-01 04:10:00 EST,+218.245,-126.041
2000-01-01 04:11:00 EST,+218.237,-126.039
2000-01-01 04:12:00 EST,+218.232,-126.043
2000-01-01 04:13:00 EST,+218.226,-126.047
2000-01-01 04:14:00 EST,+218.247,-126.06
2000-01-01 04:15:00 EST,+218.266,-126.065
2000-01-01 04:16:00 EST,+218.267,-126.07
2000-01-01 04:17:00 EST,+218.265,-126.079
2000-01-01 04:18:00 EST,+218.248,-126.077
2000-01-01 04:19:00 EST,+218.248,-126.077
2000-01-01 04:20:00 EST,+218.241,-126.078
2000-01-01 04:21:00 EST,+218.24,-126.084
2000-01-01 04:22:00 EST,+218.238,-126.089
2000-01-01 04:23:00 EST,+218.251,-126.095
2000-01-01 04:24:00 EST,+218.263,-126.1
2000-01-01 04:25:00 EST,+218.262,-126.112
2000-01-01 04:26:00 EST,+218.257,-126.108
2000-01-01 04:27:00 EST,+218.257,-126.108
2000-01-01 04:28:00 EST,+218.26,-126.102
2000-01-01 04:29:00 EST,+218.255,-126.1
2000-01-01 04:30:00 EST,+218.238,-126.101
2000-01-01 04:31:00 EST,+218.242,-126.095
2000-01-01 04:32:00 EST,+218.249,-126.098
2000-01-01 04:33:00 EST,+218.234,-126.099
2000-01-01 04:34:00 EST,+218.235,-126.099
2000-01-01 04:35:00 EST,+218.237,-126.095
2000-01-01 04:36:00 EST,+218.228,-126.092
2000-01-01 04:37:00 EST,+218.204,-126.086
2000-01-01 04:38:00 EST,+218.204,-126.078
2000-01-01 04:39:00 EST,+218.203,-126.076
2000-01-01 04:40:00 EST,+218.207,-126.081
2000-01-01 04:41:00 EST,+218.207,-126.081
2000-01-01 04:42:00 EST,+218.214,-126.077
2000-01-01 04:43:00 EST,+218.21,-126.074
2000-01-01 04:44:00 EST,+218.23,-126.073
2000-01-01 04:45:00 EST,+218.234,-126.073
2000-01-01 04:46:00 EST,+218.234,-126.073
2000-01-01 04:47:00 EST,+218.222,-126.068
2000-01-01 04:48:00 EST,+218.241,-126.073
2000-01-01 04:49:00 EST,+218.225,-126.071
2000-01-01 04:50:00 EST,+218.24,-126.079
2000-01-01 04:51:00 EST,+218.235,-126.08
2000-01-01 04:52:00 EST,+218.236,-126.075
2000-01-01 04:53:00 EST,+218.236,-126.069
2000-01-01 04:54:00 EST,+218.235,-126.073
2000-01-01 04:55:00 EST,+218.235,-126.082
2000-01-01 04:56:00 EST,+218.236,-126.082
2000-01-01 04:57:00 EST,+218.228,-126.085
2000-01-01 04:58:00 EST,+218.208,-126.08
2000-01-01 04:59:00 EST,+218.22,-126.075
2000-01-01 05:00:00 EST,+218.213,-126.08
2000-01-01 05:01:00 EST,+218.257,-126.091
2000-01-01 05:02:00 EST,+218.254,-126.086
2000-01-01 05:03:00 EST,+218.256,-126.086
2000-01-01 05:04:00 EST,+218.262,-126.085
2000-01-01 05:05:00 EST,+218.248,-126.086
2000-01-01 05:06:00 EST,+218.246,-126.086
2000-01-01 05:07:00 EST,+218.249,-126.086
2000-01-01 05:08:00 EST,+218.239,-126.083
2000-01-01 05:09:00 EST,+218.239,-126.083
2000-01-01 05:10:00 EST,+218.24,-126.082
2000-01-01 05:11:00 EST,+218.275,-126.096
2000-01-01 05:12:00 EST,+218.276,-126.094
2000-01-01 05:13:00 EST,+218.291,-126.099
2000-01-01 05:14:00 EST,+218.297,-126.094
2000-01-01 05:15:00 EST,+218.315,-126.104
2000-01-01 05:16:00 EST,+218.329,-126.11
2000-01-01 05:17:00 EST,+218.315,-126.099
2000-01-01 05:18:00 EST,+218.294,-126.09
2000-01-01 05:19:00 EST,+218.29,-126.086
2000-01-01 05:20:00 EST,+218.278,-126.083
2000-01-01 05:21:00 EST,+218.256,-126.078
2000-01-01 05:22:00 EST,+218.256,-126.078
2000-01-01 05:23:00 EST,+218.247,-126.081
2000-01-01 05:24:00 EST,+218.25,-126.084
2000-01-01 05:25:00 EST,+218.24,-126.083
2000-01-01 05:26:00 EST,+218.23,-126.083
2000-01-01 05:27:00 EST,+218.207,-126.131
2000-01-01 05:28:00 EST,+218.209,-126.141
2000-01-01 05:29:00 EST,+218.211,-126.141
2000-01-01 05:30:00 EST,+218.234,-126.091
2000-01-01 05:31:00 EST,+218.27,-126.101
2000-01-01 05:32:00 EST,+218.245,-126.097
2000-01-01 05:33:00 EST,+218.237,-126.087
2000-01-01 05:34:00 EST,+218.308,-126.081
2000-01-01 05:35:00 EST,+218.302,-126.082
2000-01-01 05:36:00 EST,+218.318,-126.084
2000-01-01 05:37:00 EST,+218.248,-126.091
2000-01-01 05:38:00 EST,+218.261,-126.094
2000-01-01 05:39:00 EST,+218.255,-126.091
2000-01-01 05:40:00 EST,+218.235,-126.088
2000-01-01 05:41:00 EST,+218.241,-126.084
2000-01-01 05:42:00 EST,+218.226,-126.075
2000-01-01 05:43:00 EST,+218.205,-126.087
2000-01-01 05:44:00 EST,+218.203,-126.102
2000-01-01 05:45:00 EST,+218.226,-126.106
2000-01-01 05:46:00 EST,+218.238,-126.109
2000-01-01 05:47:00 EST,+218.237,-126.106
2000-01-01 05:48:00 EST,+218.237,-126.105
2000-01-01 05:49:00 EST,+218.222,-126.101
2000-01-01 05:50:00 EST,+218.209,-126.102
2000-01-01 05:51:00 EST,+218.223,-126.105
2000-01-01 05:52:00 EST,+218.223,-126.105
2000-01-01 05:53:00 EST,+218.212,-126.107
2000-01-01 05:54:00 EST,+218.258,-126.12
2000-01-01 05:55:00 EST,+218.321,-126.124
2000-01-01 05:56:00 EST,+218.323,-126.125
2000-01-01 05:57:00 EST,+218.3,-126.115
2000-01-01 05:58:00 EST,+218.207,-126.172
2000-01-01 05:59:00 EST,+218.221,-126.165
2000-01-01 06:00:00 EST,+218.212,-126.155
2000-01-01 06:01:00 EST,+218.326,-126.09
2000-01-01 06:02:00 EST,+218.313,-126.086
2000-01-01 06:03:00 EST,+218.284,-126.08
2000-01-01 06:04:00 EST,+218.198,-126.083
2000-01-01 06:05:00 EST,+218.152,-126.066
2000-01-01 06:06:00 EST,+218.127,-126.053
2000-01-01 06:07:00 EST,+218.114,-126.05
2000-01-01 06:08:00 EST,+218.113,-126.055
2000-01-01 06:09:00 EST,+218.126,-126.055
2000-01-01 06:10:00 EST,+218.133,-126.049
2000-01-01 06:11:00 EST,+218.151,-126.071
2000-01-01 06:12:00 EST,+218.144,-126.065
2000-01-01 06:13:00 EST,+218.145,-126.059
2000-01-01 06:14:00 EST,+218.168,-126.059
2000-01-01 06:15:00 EST,+218.187,-126.071
2000-01-01 06:16:00 EST,+218.222,-126.076
2000-01-01 06:17:00 EST,+218.232,-126.076
2000-01-01 06:18:00 EST,+218.248,-126.085
2000-01-01 06:19:00 EST,+218.248,-126.087
2000-01-01 06:20:00 EST,+218.246,-126.09
2000-01-01 06:21:00 EST,+218.261,-126.103
2000-01-01 06:22:00 EST,+218.26,-126.1
2000-01-01 06:23:00 EST,+218.263,-126.102
2000-01-01 06:24:00 EST,+218.277,-126.104
2000-01-01 06:25:00 EST,+218.272,-126.119
2000-01-01 06:26:00 EST,+218.268,-126.115
2000-01-01 06:27:00 EST,+218.259,-126.158
2000-01-01 06:28:00 EST,+218.073,-126.089
2000-01-01 06:29:00 EST,+218.092,-126.097
2000-01-01 06:30:00 EST,+218.096,-126.088
2000-01-01 06:31:00 EST,+218.265,-126.128
2000-01-01 06:32:00 EST,+218.239,-126.123
2000-01-01 06:33:00 EST,+218.233,-126.117
2000-01-01 06:34:00 EST,+218.219,-126.112
2000-01-01 06:35:00 EST,+218.229,-126.107
2000-01-01 06:36:00 EST,+218.229,-126.106
2000-01-01 06:37:00 EST,+218.219,-126.104
2000-01-01 06:38:00 EST,+218.209,-126.104
2000-01-01 06:39:00 EST,+218.175,-126.096
2000-01-01 06:40:00 EST,+218.149,-126.09
2000-01-01 06:41:00 EST,+218.119,-126.083
2000-01-01 06:42:00 EST,+218.12,-126.081
2000-01-01 06:43:00 EST,+218.122,-126.078
2000-01-01 06:44:00 EST,+218.116,-126.082
2000-01-01 06:45:00 EST,+218.12,-126.083
2000-01-01 06:46:00 EST,+218.12,-126.079
2000-01-01 06:47:00 EST,+218.125,-126.078
2000-01-01 06:48:00 EST,+218.15,-126.085
2000-01-01 06:49:00 EST,+218.129,-126.075
2000-01-01 06:50:00 EST,+217.408,-125.889
2000-01-01 06:51:00 EST,+217.407,-125.883
2000-01-01 06:52:00 EST,+217.4,-125.878
2000-01-01 06:53:00 EST,+218.149,-126.084
2000-01-01 06:54:00 EST,+218.156,-126.087
2000-01-01 06:55:00 EST,+218.096,-126.181
2000-01-01 06:56:00 EST,+217.802,-126.102
2000-01-01 06:57:00 EST,+217.783,-126.106
2000-01-01 06:58:00 EST,+217.829,-126.101
2000-01-01 06:59:00 EST,+217.865,-126.102
2000-01-01 07:00:00 EST,+217.815,-126.086
2000-01-01 07:01:00 EST,+217.721,-126.084
2000-01-01 07:02:00 EST,+217.756,-126.095
2000-01-01 07:03:00 EST,+217.755,-126.096
2000-01-01 07:04:00 EST,+217.798,-126.116
2000-01-01 07:05:00 EST,+217.632,-126.075
2000-01-01 07:06:00 EST,+217.642,-126.074
2000-01-01 07:07:00 EST,+217.671,-125.97
2000-01-01 07:08:00 EST,+217.866,-126.025
2000-01-01 07:09:00 EST,+217.849,-126.019
2000-01-01 07:10:00 EST,+217.784,-126.029
2000-01-01 07:11:00 EST,+217.807,-126.028
2000-01-01 07:12:00 EST,+217.809,-126.041
2000-01-01 07:13:00 EST,+217.596,-126.059
2000-01-01 07:14:00 EST,+217.589,-126.049
2000-01-01 07:15:00 EST,+217.626,-125.955
2000-01-01 07:16:00 EST,+217.81,-126.028
2000-01-01 07:17:00 EST,+217.794,-126.032
2000-01-01 07:18:00 EST,+217.824,-126.036
2000-01-01 07:19:00 EST,+217.751,-126.093
2000-01-01 07:20:00 EST,+217.496,-126.04
2000-01-01 07:21:00 EST,+217.476,-126.027
2000-01-01 07:22:00 EST,+217.345,-126.233
2000-01-01 07:23:00 EST,+217.391,-126.164
2000-01-01 07:24:00 EST,+217.366,-126.162
2000-01-01 07:25:00 EST,+217.822,-125.858
2000-01-01 07:26:00 EST,+217.846,-125.865
2000-01-01 07:27:00 EST,+217.223,-125.664
2000-01-01 07:28:00 EST,+216.874,-125.688
2000-01-01 07:29:00 EST,+216.891,-125.684
2000-01-01 07:30:00 EST,+217.81,-125.928
2000-01-01 07:31:00 EST,+217.864,-125.929
2000-01-01 07:32:00 EST,+217.872,-125.919
2000-01-01 07:33:00 EST,+217.897,-125.918
2000-01-01 07:34:00 EST,+217.826,-125.921
2000-01-01 07:35:00 EST,+217.835,-125.915
2000-01-01 07:36:00 EST,+217.838,-125.918
2000-01-01 07:37:00 EST,+217.826,-125.914
2000-01-01 07:38:00 EST,+217.81,-125.901
2000-01-01 07:39:00 EST,+217.607,-125.84
2000-01-01 07:40:00 EST,+217.595,-125.842
2000-01-01 07:41:00 EST,+217.627,-125.871
2000-01-01 07:42:00 EST,+217.91,-125.917
2000-01-01 07:43:00 EST,+217.899,-125.914
2000-01-01 07:44:00 EST,+216.989,-125.683
2000-01-01 07:45:00 EST,+216.878,-125.742
2000-01-01 07:46:00 EST,+216.866,-125.732
2000-01-01 07:47:00 EST,+218.015,-126.153
2000-01-01 07:48:00 EST,+218.025,-126.088
2000-01-01 07:49:00 EST,+218.011,-126.145
2000-01-01 07:50:00 EST,+218.028,-126.077
2000-01-01 07:51:00 EST,+217.737,-126
2000-01-01 07:52:00 EST,+217.789,-126
2000-01-01 07:53:00 EST,+217.76,-125.996
2000-01-01 07:54:00 EST,+217.732,-126.052
2000-01-01 07:55:00 EST,+217.687,-126.066
2000-01-01 07:56:00 EST,+217.715,-126.058
2000-01-01 07:57:00 EST,+217.618,-126.257
2000-01-01 07:58:00 EST,+217.434,-126.203
2000-01-01 07:59:00 EST,+217.401,-126.206
2000-01-01 08:00:00 EST,+217.562,-125.964
2000-01-01 08:01:00 EST,+217.187,-125.864
2000-01-01 08:02:00 EST,+217.157,-125.853
2000-01-01 08:03:00 EST,+217.354,-125.908
2000-01-01 08:04:00 EST,+217.285,-125.897
2000-01-01 08:05:00 EST,+217.203,-126.125
2000-01-01 08:06:00 EST,+217.135,-126.343
2000-01-01 08:07:00 EST,+217.168,-126.356
2000-01-01 08:08:00 EST,+217.249,-126.133
2000-01-01 08:09:00 EST,+217.305,-125.896
2000-01-01 08:10:00 EST,+217.332,-125.851
2000-01-01 08:11:00 EST,+217.578,-125.92
2000-01-01 08:12:00 EST,+217.577,-125.923
2000-01-01 08:13:00 EST,+217.942,-125.915
2000-01-01 08:14:00 EST,+217.908,-125.902
2000-01-01 08:15:00 EST,+217.922,-125.911
2000-01-01 08:16:00 EST,+217.584,-125.932
2000-01-01 08:17:00 EST,+216.829,-125.731
2000-01-01 08:18:00 EST,+217.058,-125.794
2000-01-01 08:19:00 EST,+217.075,-125.791
2000-01-01 08:20:00 EST,+217.801,-125.977
2000-01-01 08:21:00 EST,+217.839,-125.987
2000-01-01 08:22:00 EST,+217.842,-125.994
2000-01-01 08:23:00 EST,+217.821,-125.982
2000-01-01 08:24:00 EST,+218.117,-126.048
2000-01-01 08:25:00 EST,+218.109,-126.042
2000-01-01 08:26:00 EST,+218.088,-126.03
2000-01-01 08:27:00 EST,+218.049,-126.034
2000-01-01 08:28:00 EST,+217.364,-125.848
2000-01-01 08:29:00 EST,+217.365,-125.847
2000-01-01 08:30:00 EST,+216.438,-125.606
2000-01-01 08:31:00 EST,+217.156,-125.79
2000-01-01 08:32:00 EST,+217.131,-125.787
2000-01-01 08:33:00 EST,+217.803,-125.927
2000-01-01 08:34:00 EST,+218.069,-125.901
2000-01-01 08:35:00 EST,+218.037,-125.951
2000-01-01 08:36:00 EST,+218.271,-126.059
2000-01-01 08:37:00 EST,+217.975,-126.072
2000-01-01 08:38:00 EST,+218.008,-126.023
2000-01-01 08:39:00 EST,+217.984,-126.011
2000-01-01 08:40:00 EST,+217.704,-125.93
2000-01-01 08:41:00 EST,+217.642,-125.913
2000-01-01 08:42:00 EST,+217.608,-125.991
2000-01-01 08:43:00 EST,+217.609,-125.986
2000-01-01 08:44:00 EST,+217.609,-125.98
2000-01-01 08:45:00 EST,+217.403,-125.993
2000-01-01 08:46:00 EST,+217.443,-125.996
2000-01-01 08:47:00 EST,+217.471,-125.971
2000-01-01 08:48:00 EST,+217.659,-125.949
2000-01-01 08:49:00 EST,+217.721,-125.944
